Ocupacion,Years_Trabajados,Tipo_Trabajo,Ingresos_Mensuales,Tipo_Contrato,Idioma_Casa,Lee_Escribe,Asiste_Asistio,Titulo_Alcanzado,Indice_pobreza,Condicion_pobreza
4,15,2,2500000,4,3,1,1,1,3,0
2,4,1,2800000,2,3,1,1,1,3,0
1,3,2,5000000,4,3,1,1,1,3,0
3,5,2,2500000,1,3,1,1,1,3,0
4,1,2,3200000,1,2,1,1,,3,0
4,6,2,2500000,1,3,1,1,,3,0
5,8,2,2600000,1,4,1,1,,3,0
5,20,1,2500000,1,2,1,1,,3,0
5,7,2,5000000,4,3,1,1,,3,0
9,2,2,2500000,1,1,1,1,,3,0
2,19,1,6500000,1,2,1,1,1,3,0
5,0,2,1200000,4,1,1,1,,3,0
9,2,2,2600000,1,2,1,1,1,3,0
3,2,2,2600000,1,2,1,1,1,3,0
9,2,2,2300000,1,2,1,1,14,3,0
7,7,2,2000000,4,2,1,1,1,3,0
5,15,7,2000000,4,1,1,1,,3,0
5,13,2,2500000,1,1,1,1,1,3,0
5,1,2,2500000,3,2,1,1,,3,0
5,5,2,2500000,1,3,1,1,,3,0
7,2,2,2800000,4,1,1,1,,3,0
7,0,2,600000,4,2,1,1,,3,0
9,10,6,1800000,4,1,1,1,,3,0
2,0,2,800000,3,2,1,1,1,3,0
3,8,2,800000,4,3,1,1,,3,0
9,3,2,800000,4,3,1,1,,3,0
5,8,2,2500000,1,3,1,1,1,3,0
2,10,2,4200000,3,3,1,1,1,3,0
1,9,2,3000000,4,2,1,1,14,3,0
7,23,2,300000,4,3,1,1,14,3,0
5,5,2,3500000,4,2,1,1,,3,0
9,4,2,1200000,4,1,1,1,,3,0
5,7,2,3500000,4,3,1,1,,3,0
9,13,2,2000000,4,3,1,1,,3,0
8,1,2,2500000,3,3,1,1,,3,0
4,6,2,3250000,3,2,1,1,14,3,0
7,16,2,1800000,4,2,1,1,,3,0
7,2,2,2200000,3,2,1,1,,3,0
5,11,2,2550000,4,2,1,1,,3,0
5,7,2,2550000,1,2,1,1,,3,0
9,10,7,4300000,1,3,1,1,,3,0
9,7,2,2200000,1,2,1,1,,3,0
9,8,6,1600000,4,2,1,1,,3,0
9,8,2,2340000,4,2,1,1,,3,0
5,4,2,2600000,3,2,1,1,,3,0
2,20,2,4000000,1,3,1,1,1,3,0
3,3,2,3500000,1,3,1,1,14,3,0
7,0,2,1600000,4,1,2,1,,3,0
9,10,6,1000000,4,2,1,1,,3,0
4,0,1,2250000,3,2,1,1,1,3,0
9,8,6,2500000,4,1,1,1,,3,0
8,2,2,2550000,3,2,1,1,14,3,0
5,2,2,2550000,3,2,1,1,1,3,0
3,13,2,2200000,1,3,1,1,14,3,0
4,20,2,2000000,1,2,1,1,,3,0
5,3,2,2550000,1,2,1,1,,3,0
9,15,6,2550000,4,2,1,1,,3,0
3,0,2,2550000,4,2,1,1,,3,0
4,1,2,2320000,1,2,1,1,,3,0
1,1,2,2520000,1,2,1,1,,3,0
8,6,7,3000000,1,2,1,1,,3,0
9,1,2,2300000,1,2,1,1,,2,1
7,20,2,2600000,4,1,1,1,,3,0
9,0,2,2400000,4,3,1,1,,3,0
5,1,2,2350000,1,2,1,1,,3,0
3,10,2,2400000,4,1,1,1,,3,0
5,1,2,2000000,4,2,1,1,,3,0
9,4,2,2400000,1,3,1,1,,3,0
7,12,2,4000000,4,1,1,1,,3,0
8,1,2,2550000,3,3,1,1,14,3,0
9,23,7,2500000,4,3,1,1,,3,0
9,30,6,2000000,4,3,1,1,,3,0
7,8,7,2500000,4,3,1,1,,3,0
4,3,2,1600000,4,2,1,1,,2,1
5,10,2,2500000,3,1,1,1,,3,0
5,0,2,2500000,3,1,1,1,,3,0
9,5,2,2500000,3,2,1,1,,3,0
3,4,2,2500000,3,2,1,1,,3,0
1,2,2,3500000,1,1,1,1,,3,0
5,1,2,2500000,4,2,1,1,,3,0
5,6,2,2500000,4,2,1,1,,3,0
1,0,2,4000000,3,3,1,1,1,3,0
9,0,2,2300000,3,3,1,1,,3,0
9,12,7,2600000,4,1,1,1,,3,0
7,1,2,2000000,4,3,1,1,,2,1
5,0,2,2600000,4,3,1,1,,3,0
9,3,6,400000,4,2,1,1,,1,1
4,12,2,2500000,4,1,1,1,,3,0
9,23,6,1200000,4,1,1,1,,3,0
4,12,2,2600000,3,3,1,1,,3,0
4,14,2,2600000,1,3,1,1,,3,0
5,7,2,2600000,4,2,1,1,,3,0
5,3,2,2000000,4,3,1,1,,3,0
5,13,2,2600000,4,3,1,1,,3,0
3,2,2,1500000,4,1,1,1,14,3,0
3,3,2,12000000,1,3,1,1,1,3,0
9,3,2,2500000,3,2,1,1,,3,0
7,0,2,2400000,4,2,1,1,,3,0
9,5,2,2500000,4,3,1,1,14,3,0
3,16,2,3500000,1,2,1,1,14,3,0
5,5,1,4000000,1,2,1,1,,3,0
9,38,6,800000,4,1,1,1,,3,0
7,0,2,1800000,4,1,1,1,,3,0
7,10,2,3000000,4,1,1,1,,3,0
5,5,2,4000000,1,2,1,1,,3,0
5,0,2,2900000,3,3,1,1,,3,0
7,11,2,2720000,4,2,1,1,,3,0
9,5,6,700000,4,2,1,1,14,3,0
8,1,2,2500000,4,2,1,1,,3,0
4,5,2,2500000,3,2,1,1,14,3,0
5,3,2,5000000,1,2,1,1,1,3,0
5,13,2,1500000,4,2,1,1,,3,0
5,6,2,2550000,4,1,1,1,,3,0
9,7,7,1500000,4,1,1,1,1,3,0
9,8,2,1680000,4,2,1,1,,2,1
9,1,2,2200000,3,2,1,1,14,3,0
9,0,6,800000,4,2,1,1,,3,0
9,0,2,2560000,4,1,1,1,,3,0
9,0,2,1200000,4,1,1,1,,2,1
9,5,2,3200000,4,2,1,1,,3,0
9,2,2,3200000,4,2,1,1,,3,0
7,15,7,3120000,4,1,1,1,,3,0
9,0,6,2000000,4,1,1,1,,3,0
7,15,2,3300000,4,1,1,1,,3,0
9,2,2,2000000,4,1,1,1,,3,0
8,4,2,2500000,3,2,1,1,,3,0
8,2,2,2500000,3,2,1,1,,3,0
9,3,2,3000000,3,2,1,1,,3,0
5,3,2,3500000,1,3,1,1,,3,0
2,5,2,3500000,1,2,1,1,1,3,0
5,1,2,2600000,4,2,1,1,,3,0
4,2,2,2320000,1,2,1,1,1,3,0
8,3,2,2600000,1,1,1,1,,3,0
7,0,2,2600000,4,2,1,1,,3,0
9,4,2,2320000,1,2,1,1,,3,0
7,10,2,1500000,4,2,1,1,,3,0
9,6,2,1600000,4,1,1,1,,3,0
9,1,2,1600000,4,1,1,1,,3,0
9,0,2,1600000,4,2,1,1,,3,0
7,0,2,2000000,4,2,1,1,,2,1
9,4,2,2200000,3,2,1,1,,3,0
5,9,7,1500000,4,2,1,1,,3,0
9,2,6,2000000,4,2,1,1,,3,0
8,0,2,1300000,1,2,1,1,,3,0
5,2,2,2500000,4,2,1,1,,3,0
4,6,2,2500000,1,3,1,1,,3,0
9,10,6,500000,4,1,1,1,,3,0
9,2,2,1500000,4,1,1,1,,3,0
9,3,2,2200000,3,2,1,1,14,3,0
9,11,2,2600000,3,1,1,1,,3,0
7,16,2,3120000,4,2,1,1,,3,0
7,5,2,2300000,1,3,1,1,,3,0
4,2,2,3000000,3,1,1,1,14,3,0
4,4,2,2600000,3,2,1,1,14,3,0
9,3,2,1000000,3,2,1,1,,3,0
8,1,2,2550000,3,2,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
2,4,1,6000000,2,2,1,1,1,3,0
8,1,2,2300000,1,2,1,1,,3,0
3,3,2,2300000,1,3,1,1,,3,0
8,0,2,2300000,1,3,1,1,,3,0
7,0,2,2600000,3,3,1,1,,3,0
4,1,2,2200000,3,2,1,1,,3,0
2,1,2,5000000,3,3,1,1,,3,0
5,6,1,4200000,1,2,1,1,1,3,0
7,10,2,4500000,4,2,1,1,,3,0
7,4,2,3200000,3,2,1,1,,3,0
3,25,2,3500000,1,2,1,1,,3,0
5,2,2,2900000,3,2,1,1,,3,0
5,8,2,2900000,3,2,1,1,,3,0
5,2,2,2000000,4,1,1,1,,2,1
8,4,2,2550000,3,3,1,1,,3,0
9,0,6,1200000,4,2,1,1,,2,1
9,1,2,2300000,4,1,1,1,,2,1
3,0,2,2500000,3,2,1,1,,3,0
3,0,2,2600000,3,2,1,1,1,3,0
9,3,2,2340000,4,1,1,1,,3,0
8,3,2,2300000,1,1,1,1,,3,0
9,0,6,1200000,4,2,1,1,,1,1
7,10,2,2000000,4,1,1,1,,3,0
5,19,2,3045000,1,2,1,1,,3,0
9,6,2,3300000,3,2,1,1,,3,0
2,14,2,2420000,1,2,1,1,1,3,0
5,1,2,2550000,1,2,1,1,1,3,0
2,14,1,1000000,1,2,1,1,1,3,0
8,34,2,2600000,1,3,1,1,,3,0
3,1,2,2200000,1,3,1,1,,3,0
5,6,2,2550000,1,2,1,1,,3,0
9,2,6,1800000,3,2,1,1,,3,0
5,2,2,2500000,3,2,1,1,,3,0
3,3,2,2550000,1,2,1,1,14,3,0
5,0,2,2550000,3,2,1,1,,3,0
8,6,2,2400000,4,2,1,1,,2,1
5,9,2,3500000,1,2,1,1,,3,0
7,8,7,3000000,4,2,1,1,,3,0
4,11,2,0,4,1,1,1,,2,1
8,7,2,3000000,4,3,1,1,,3,0
5,0,2,2300000,1,2,1,1,,3,0
7,4,2,800000,4,1,1,1,,3,0
5,1,2,2500000,3,1,1,1,,2,1
9,2,6,1300000,4,1,1,1,,2,1
5,1,2,2600000,4,1,1,1,,2,1
5,0,7,2000000,4,1,1,1,,3,0
7,3,2,2600000,4,1,1,1,,3,0
9,8,2,2420000,1,1,1,1,,3,0
4,2,2,2500000,1,3,1,1,,3,0
7,18,2,2600000,4,1,1,1,,3,0
5,0,2,2200000,3,1,1,1,,3,0
7,18,2,2630000,4,2,1,1,,3,0
8,2,2,2800000,1,1,1,1,,3,0
7,10,2,4600000,3,1,1,1,,3,0
9,6,2,3000000,1,2,1,1,,3,0
9,0,2,2880000,3,2,1,1,,3,0
5,20,1,2500000,3,2,1,1,,3,0
7,8,2,3300000,4,2,1,1,,3,0
7,0,2,1400000,4,1,1,1,,3,0
6,4,6,2000000,4,1,1,1,,3,0
5,6,2,2680000,1,2,1,1,,3,0
5,4,6,2000000,3,2,1,1,,3,0
7,7,2,2880000,4,2,1,1,,3,0
5,0,2,3500000,3,2,1,1,,3,0
9,1,2,2600000,1,2,1,1,,3,0
8,5,2,2550000,1,2,1,1,,3,0
9,0,6,1040000,4,2,1,1,,2,1
5,6,1,2700000,1,1,1,1,,3,0
7,1,2,2500000,4,2,1,1,,2,1
5,8,1,2950000,1,2,1,1,6,2,1
2,20,1,5000000,1,1,1,1,3,3,0
8,1,2,2500000,1,2,1,1,,3,0
9,1,6,800000,4,2,1,1,,3,0
7,1,2,2550000,4,2,1,1,14,3,0
9,13,6,1000000,4,1,1,1,,3,0
7,10,2,2000000,4,1,1,1,,3,0
7,3,2,2700000,1,2,1,1,,3,0
8,10,2,2320000,1,2,1,1,,3,0
8,5,2,2320000,1,2,1,1,,3,0
8,2,2,2320000,1,2,1,1,,3,0
3,0,2,2500000,3,1,1,1,1,3,0
4,5,1,2200000,3,3,1,1,,2,1
2,13,2,4000000,3,3,1,1,10,3,0
4,4,1,2500000,3,2,1,1,,3,0
9,10,2,2500000,3,3,1,1,,3,0
9,2,2,2500000,3,3,1,1,,3,0
9,5,2,2500000,3,3,1,1,,3,0
5,16,2,2200000,3,1,1,1,,3,0
9,10,2,2200000,4,1,1,1,,2,1
5,0,2,2550000,3,3,1,1,14,3,0
3,5,2,4000000,4,3,1,1,,3,0
9,14,6,2000000,4,2,1,1,,3,0
7,20,2,5500000,3,2,1,1,,3,0
5,10,1,6000000,1,3,1,1,6,3,0
9,5,2,2550000,1,3,1,1,,3,0
8,3,2,2500000,1,2,1,1,,2,1
2,8,2,4800000,1,3,1,1,1,3,0
9,7,2,4000000,1,3,1,1,,3,0
3,0,2,2500000,1,3,1,1,1,3,0
5,8,2,2500000,4,2,1,1,,3,0
7,10,2,2500000,4,2,1,1,,3,0
5,3,2,3000000,1,2,1,1,,3,0
5,4,2,2000000,4,2,1,1,,3,0
7,13,2,2000000,4,2,1,1,,3,0
9,20,2,2200000,4,1,1,1,,3,0
9,18,2,2200000,4,1,1,1,,3,0
4,7,2,2600000,1,1,1,1,14,3,0
7,17,2,3040000,4,3,1,1,,3,0
9,4,6,1400000,4,3,1,1,,3,0
8,0,2,2600000,1,2,1,1,,3,0
9,16,2,3000000,3,2,1,1,,3,0
9,2,2,2300000,1,3,1,1,,3,0
5,3,2,2600000,1,3,1,1,,3,0
7,0,2,2500000,4,1,1,1,,3,0
7,4,2,2500000,4,1,1,1,,3,0
3,0,2,3200000,1,2,1,1,1,3,0
7,10,2,3000000,4,2,1,1,,3,0
7,7,2,2000000,4,3,1,1,,3,0
5,4,2,4500000,1,3,1,1,1,3,0
3,10,2,3500000,1,3,1,1,1,3,0
1,0,2,3000000,3,2,1,1,,3,0
9,16,6,650000,4,2,1,1,,2,1
5,3,6,1200000,4,2,1,1,,2,1
7,3,2,2500000,3,2,1,1,,3,0
4,0,2,3800000,3,2,1,1,,3,0
5,1,2,1600000,4,2,1,1,,3,0
4,0,2,2600000,1,2,1,1,1,3,0
5,10,2,2850000,1,3,1,1,14,3,0
3,9,2,4500000,1,3,1,1,1,3,0
5,4,2,2000000,4,2,1,1,,3,0
9,5,6,2000000,4,2,1,1,,3,0
5,9,2,2300000,1,3,1,1,14,3,0
2,0,2,3000000,4,2,1,1,1,3,0
7,8,2,2800000,4,2,1,1,,3,0
5,4,2,3200000,3,2,1,1,,3,0
4,6,1,2610000,1,2,1,1,14,3,0
2,10,2,6000000,1,2,1,1,1,3,0
5,4,2,2500000,3,1,1,1,,3,0
9,0,2,2500000,1,1,1,1,,3,0
4,18,2,2550000,1,3,1,1,,3,0
5,0,2,2550000,4,3,1,1,1,3,0
5,7,2,0,4,3,1,1,,2,1
3,2,2,2500000,2,2,1,1,1,3,0
3,7,2,2000000,1,3,1,1,14,3,0
7,10,2,2600000,1,2,1,1,,3,0
2,0,2,3000000,3,2,1,1,3,2,1
5,16,2,1500000,4,2,1,1,,3,0
9,7,2,2600000,4,3,1,1,,2,1
9,29,6,1000000,4,2,1,1,,3,0
8,0,2,2600000,3,2,1,1,,3,0
5,0,6,800000,4,2,1,1,,3,0
7,5,7,3000000,4,2,1,1,,3,0
4,0,2,2000000,4,1,1,1,,3,0
9,1,2,2500000,4,2,1,1,,2,1
5,4,2,2200000,1,1,1,1,14,3,0
5,2,2,2200000,1,1,1,1,,3,0
3,1,2,2000000,4,2,1,1,,3,0
7,1,2,2500000,3,2,1,1,,3,0
5,10,2,3000000,4,2,1,1,,3,0
5,2,1,3800000,3,1,1,1,,3,0
2,17,1,2900000,1,2,1,1,7,3,0
5,22,2,2500000,3,3,1,1,,2,1
7,0,2,1200000,4,3,1,1,,2,1
9,1,2,2000000,3,2,1,1,,3,0
8,10,2,2000000,4,2,1,1,,3,0
9,13,7,1200000,4,2,1,1,,3,0
2,16,1,4500000,1,2,1,1,3,3,0
2,0,2,4000000,2,3,1,1,14,3,0
9,25,6,800000,4,1,1,1,,2,1
9,1,2,2400000,1,1,1,1,,3,0
9,0,6,700000,4,1,1,1,,3,0
1,3,2,2500000,4,3,1,1,1,3,0
2,2,1,4500000,2,2,1,1,1,3,0
9,3,2,2500000,3,2,1,1,,3,0
4,4,2,2600000,1,3,1,1,,3,0
2,14,1,4000000,1,3,1,1,1,3,0
3,7,1,2800000,1,3,1,1,1,3,0
4,3,2,2800000,1,2,1,1,14,3,0
8,1,2,2300000,1,2,1,1,,3,0
5,0,2,2680000,4,2,1,1,,3,0
7,0,2,2438000,1,2,1,1,,3,0
9,3,2,2600000,1,2,1,1,,3,0
9,2,6,800000,4,2,1,1,,3,0
5,0,2,2438000,1,2,1,1,,3,0
9,10,6,2200000,4,2,1,1,,3,0
4,0,2,1200000,4,1,1,1,,3,0
9,0,2,1500000,4,1,1,1,,3,0
3,6,2,1000000,2,3,1,1,1,3,0
9,8,6,1500000,4,1,1,1,,3,0
9,5,6,500000,4,2,1,1,,2,1
5,17,2,5000000,1,3,1,1,1,3,0
5,15,2,5000000,1,3,1,1,1,3,0
7,18,2,2400000,1,3,1,1,,3,0
4,2,2,2000000,4,2,1,1,,3,0
8,10,2,3000000,4,2,1,1,,3,0
8,5,2,2600000,4,2,1,1,,3,0
3,12,2,2300000,1,1,1,1,1,3,0
7,0,7,2600000,4,1,1,1,,3,0
5,3,2,0,4,3,1,1,,1,1
4,4,2,3000000,1,3,1,1,1,3,0
1,20,2,2800000,3,3,1,1,,3,0
4,5,2,2800000,3,3,1,1,1,3,0
2,3,1,3600000,2,3,1,1,9,3,0
9,0,2,2500000,1,3,1,1,,3,0
4,0,2,2400000,1,3,1,1,1,3,0
5,12,2,3000000,3,2,1,1,14,3,0
9,10,6,2000000,4,3,1,1,14,3,0
5,8,2,2500000,4,1,1,1,,3,0
5,7,2,2500000,4,1,1,1,,3,0
9,5,2,2500000,4,2,1,1,,2,1
2,1,2,4000000,4,2,1,1,1,3,0
9,0,2,500000,4,2,1,1,,3,0
7,3,2,4680000,4,1,1,1,,3,0
4,17,2,4000000,1,3,1,1,,3,0
2,5,2,4000000,1,3,1,1,1,3,0
9,4,2,1800000,4,2,1,1,,3,0
9,1,2,2500000,4,2,1,1,,3,0
9,0,2,2000000,3,2,1,1,,2,1
7,0,2,2600000,3,1,1,1,,3,0
5,10,2,2300000,3,3,1,1,,2,1
9,5,2,2000000,4,1,1,1,,2,1
1,0,2,2000000,4,3,1,1,14,3,0
5,1,2,1400000,4,2,1,1,,3,0
5,0,2,1600000,4,2,1,1,,3,0
5,2,2,2500000,4,3,1,1,,3,0
7,2,2,4000000,4,3,1,1,14,3,0
9,15,1,3800000,1,3,1,1,1,3,0
5,18,1,3800000,1,3,1,1,6,3,0
4,3,2,2300000,3,2,1,1,,3,0
9,1,2,2300000,3,2,1,1,,3,0
3,3,2,5600000,3,3,1,1,7,3,0
5,5,2,4000000,3,3,1,1,,3,0
5,0,2,2500000,3,3,1,1,,3,0
9,0,2,2500000,3,3,1,1,,3,0
5,4,2,2496000,3,4,1,1,1,3,0
5,5,2,2500000,1,3,1,1,,3,0
9,5,2,2500000,1,3,1,1,,3,0
5,0,2,1200000,4,3,1,1,,3,0
9,1,2,1820000,4,2,1,1,,2,1
9,8,6,3000000,4,2,1,1,,3,0
7,12,2,3000000,4,1,1,1,,3,0
7,9,2,2600000,4,2,1,1,,3,0
9,5,6,1000000,4,2,1,1,,3,0
5,2,2,2550000,3,1,1,1,,3,0
7,10,2,3380000,4,2,1,1,,2,1
9,10,2,2500000,1,2,1,1,,3,0
9,15,2,2500000,1,2,1,1,,3,0
5,9,2,2200000,4,3,1,1,,3,0
2,9,1,3300000,3,3,1,1,1,3,0
8,10,2,4500000,1,3,1,1,,3,0
5,0,2,2000000,4,2,1,1,,2,1
5,6,2,2300000,1,3,1,1,14,3,0
2,4,1,1500000,1,2,1,1,1,3,0
9,1,6,1700000,4,2,1,1,,3,0
7,17,2,2600000,4,2,1,1,,3,0
5,0,2,2600000,4,1,1,1,,3,0
7,0,2,2000000,4,1,1,1,,3,0
1,23,2,5800000,1,2,1,1,,3,0
1,2,1,17000000,3,3,1,1,,3,0
9,3,6,1200000,4,2,1,1,,3,0
7,26,2,2600000,4,2,1,1,,3,0
5,5,2,3500000,3,1,1,1,,3,0
5,7,2,2600000,3,1,1,1,,3,0
5,2,2,3000000,3,1,1,1,,3,0
5,4,2,3000000,1,2,1,1,,3,0
3,6,2,3600000,4,2,1,1,14,3,0
4,0,2,2550000,1,2,1,1,,3,0
5,4,6,1000000,4,2,1,1,,3,0
4,6,2,4000000,1,3,1,1,1,3,0
3,25,2,1200000,4,1,1,1,,3,0
9,0,2,2100000,4,1,1,1,,3,0
3,15,1,12000000,1,3,1,1,1,3,0
1,6,2,5450000,1,3,1,1,1,3,0
8,1,2,2200000,1,3,1,1,,3,0
4,0,2,2500000,1,3,1,1,,3,0
9,3,2,2200000,1,3,1,1,,3,0
5,3,2,1600000,1,2,1,1,,3,0
9,13,2,2500000,4,2,1,1,,3,0
4,1,2,2500000,3,2,1,1,,3,0
2,12,1,5600000,1,2,1,1,1,3,0
9,2,2,2200000,3,3,1,1,,2,1
2,19,1,3000000,1,2,1,1,5,3,0
5,1,2,2500000,1,3,1,1,,3,0
5,13,2,2560000,1,2,1,1,,3,0
2,1,2,3500000,1,2,1,1,1,3,0
9,0,6,2600000,4,2,1,1,,3,0
2,6,1,4500000,3,3,1,1,7,3,0
5,6,2,2400000,3,2,1,1,,3,0
2,2,1,3800000,3,3,1,1,1,3,0
4,0,2,2500000,4,2,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
1,24,2,5800000,1,2,1,1,1,3,0
8,11,2,2800000,4,3,1,1,,3,0
5,0,2,2550000,4,2,1,1,1,3,0
5,0,2,2550000,1,2,1,1,1,3,0
5,1,1,2400000,3,2,1,1,14,3,0
9,4,2,2500000,3,2,1,1,,3,0
7,10,2,4000000,4,3,1,1,14,3,0
2,4,1,2800000,1,3,1,1,4,3,0
3,2,2,2000000,4,3,1,1,14,3,0
4,4,2,3500000,3,3,1,1,1,3,0
9,3,6,1000000,4,2,1,1,,3,0
3,20,1,3500000,1,3,1,1,1,3,0
2,2,2,3500000,1,2,1,1,1,3,0
9,5,2,2830000,1,3,1,1,,3,0
4,0,2,2600000,3,3,1,1,,3,0
7,15,2,3000000,3,1,1,1,,3,0
4,2,2,2000000,4,2,1,1,,2,1
9,0,6,1300000,4,1,1,1,,2,1
5,10,6,800000,4,1,1,1,14,3,0
5,1,2,800000,4,1,1,1,,3,0
3,4,2,4000000,3,3,1,1,1,3,0
5,1,2,2500000,3,2,1,1,14,3,0
3,2,1,3000000,3,3,1,1,14,3,0
7,0,2,2600000,4,2,1,1,14,3,0
1,11,2,18000000,3,2,1,1,1,3,0
1,11,2,6000000,3,2,1,1,1,3,0
2,8,1,4500000,1,3,1,1,9,3,0
1,3,1,2500000,1,3,1,1,9,3,0
1,7,2,8000000,3,3,1,1,1,3,0
2,8,2,3000000,3,3,1,1,1,3,0
5,4,2,2600000,3,3,1,1,,3,0
5,6,7,2500000,3,3,1,1,,3,0
9,22,7,2500000,3,3,1,1,,3,0
2,15,2,6000000,3,2,1,1,10,3,0
5,14,2,3500000,3,2,1,1,,3,0
5,1,2,3500000,3,3,1,1,14,3,0
9,0,6,900000,4,1,2,1,,3,0
7,1,2,2000000,4,1,1,1,,3,0
9,0,2,2400000,4,1,1,1,,3,0
9,2,2,250000,4,1,2,1,,3,0
5,0,2,2600000,3,1,1,1,,3,0
7,8,2,2080000,4,1,1,1,,3,0
9,4,6,1200000,4,1,1,1,,3,0
7,15,2,2000000,4,3,1,1,,3,0
9,0,2,2080000,4,2,1,1,,3,0
7,10,2,3900000,4,2,1,1,,3,0
9,30,2,1100000,4,2,1,1,,3,0
7,5,7,3900000,4,1,1,1,,3,0
8,0,2,2550000,4,1,1,1,,3,0
9,0,6,2800000,4,1,1,1,,3,0
7,2,2,2500000,4,1,1,1,,2,1
9,30,6,2550000,1,1,1,1,,3,0
9,16,7,2080000,4,2,1,1,,3,0
9,0,2,2000000,4,1,1,1,,2,1
4,15,2,2500000,1,2,1,1,1,3,0
5,8,2,3000000,1,2,1,1,14,3,0
7,3,1,2500000,3,2,1,1,,2,1
7,0,2,2600000,4,3,1,1,,3,0
9,0,2,2500000,3,1,1,1,,3,0
4,14,2,3500000,1,2,1,1,,3,0
3,1,2,3000000,4,1,1,1,,3,0
7,14,2,2640000,4,2,1,1,,2,1
5,10,2,2500000,1,1,1,1,,2,1
9,10,7,2700000,3,2,1,1,,3,0
7,25,2,2400000,4,1,1,1,,3,0
7,15,2,3000000,4,3,1,1,,3,0
2,18,1,2400000,1,3,1,1,1,3,0
7,5,2,1800000,4,1,1,1,,3,0
7,3,2,2000000,4,1,1,1,,3,0
5,1,2,2320000,1,2,1,1,,3,0
2,9,1,4500000,1,3,1,1,1,3,0
7,11,2,2600000,4,1,1,1,,3,0
7,15,2,2800000,3,3,1,1,,2,1
7,7,2,1600000,4,1,1,1,,3,0
9,0,6,1000000,4,1,1,1,14,3,0
7,29,2,2400000,4,1,1,1,,3,0
8,9,2,2300000,4,2,1,1,,2,1
9,35,6,400000,4,1,1,1,,2,1
9,1,2,1800000,4,1,1,1,,2,1
3,2,2,3500000,1,3,1,1,,3,0
4,0,2,2800000,4,3,1,1,,3,0
5,0,2,1800000,3,2,1,1,,2,1
9,1,6,200000,4,2,1,1,14,2,1
8,2,1,1100000,3,1,1,1,,3,0
7,0,2,2000000,4,1,1,1,,3,0
7,10,2,2000000,4,1,1,1,,2,1
9,1,2,1200000,4,1,1,1,,2,1
9,1,2,1200000,4,1,1,1,,3,0
9,1,7,1000000,4,1,1,1,,3,0
7,4,2,2400000,4,1,1,1,,3,0
5,2,2,1200000,4,2,1,1,,2,1
9,0,2,720000,4,2,1,1,,2,1
4,4,2,2550000,1,2,1,1,,2,1
4,6,1,1700000,2,3,1,1,14,3,0
7,3,2,1400000,4,1,1,1,,3,0
9,2,6,900000,4,1,1,1,,2,1
9,2,2,2000000,4,1,1,1,,2,1
9,1,2,1820000,4,1,1,1,,2,1
7,11,2,3600000,4,2,1,1,,3,0
5,11,2,1500000,4,2,1,1,1,3,0
7,6,2,2500000,1,3,1,1,,3,0
7,2,2,2000000,1,3,1,1,,3,0
4,5,2,2420000,1,3,1,1,1,3,0
4,1,2,2680000,1,3,1,1,1,3,0
5,13,2,2600000,3,3,1,1,,3,0
5,7,2,2600000,3,3,1,1,,3,0
9,0,6,600000,4,2,1,1,,3,0
7,20,2,2500000,1,2,1,1,,3,0
9,4,2,2500000,1,1,1,1,,3,0
9,8,2,1540000,4,1,1,1,,3,0
9,3,2,1540000,4,1,1,1,,3,0
9,0,2,1600000,4,1,1,1,,2,1
5,4,2,2000000,4,2,1,1,,3,0
9,1,2,3000000,4,1,1,1,,3,0
9,0,6,420000,4,1,1,1,,3,0
2,23,1,6000000,1,3,1,1,1,3,0
1,3,1,6000000,1,2,1,1,1,3,0
2,8,1,1200000,1,3,1,1,1,2,1
9,0,1,950000,3,1,1,1,,2,1
8,0,2,840000,4,1,1,1,,3,0
7,16,2,2500000,4,1,1,1,,3,0
2,9,1,2800000,3,2,1,1,1,3,0
1,13,1,4500000,1,2,1,1,1,3,0
7,23,2,3200000,4,2,1,1,,3,0
9,14,6,1300000,4,1,1,1,,3,0
6,6,2,1500000,4,4,1,1,,3,0
9,7,6,1500000,4,3,1,1,,3,0
5,0,2,300000,4,1,1,1,,3,0
9,10,2,2000000,4,4,1,1,,3,0
8,13,2,5000000,4,4,1,1,,3,0
9,7,6,300000,4,4,1,1,,3,0
9,15,2,4000000,4,4,1,1,,3,0
9,1,2,2000000,4,2,1,1,,2,1
7,17,2,3120000,4,2,1,1,,2,1
9,2,1,1760000,3,2,1,1,14,2,1
5,0,2,400000,4,2,1,1,,2,1
4,0,1,2550000,3,2,1,1,1,3,0
8,30,2,3000000,4,1,1,1,,3,0
3,10,2,2300000,1,2,1,1,,3,0
2,15,2,2650000,1,3,1,1,1,3,0
7,4,2,2500000,1,3,1,1,1,2,1
4,3,2,3500000,3,1,1,1,,3,0
7,25,2,1800000,4,1,1,1,,2,1
5,5,2,1600000,4,1,1,1,,3,0
9,1,2,1000000,4,1,1,1,,3,0
5,0,2,1000000,4,1,1,1,,3,0
9,1,6,500000,4,2,1,1,,2,1
6,4,2,700000,4,1,1,1,,1,1
8,20,2,3000000,4,1,1,1,,3,0
2,23,1,4800000,1,1,1,1,3,3,0
1,0,2,2200000,1,1,1,1,1,3,0
